analysis_BCStepCode|TEDI_compliance,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-Type,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-R-value-E,archetype|Win-R-value-N,archetype|Win-R-value-NE,archetype|Win-R-value-NW,archetype|Win-R-value-S,archetype|Win-R-value-SE,archetype|Win-R-value-SW,archetype|Win-R-value-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|GOconfig_rotate,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|ERS-Value,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|Gross-HeatLoss-GJ,output|HDDs,output|House-R-Value(SI),output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|Ref-En-Total-GJ,output|SimplePaybackYrs,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,WHITEHORSE,1.7,2.1,0,0,2.7,0,0,1.7,0.3,0.3,0,0,0.3,0,0,0.3,0.631,0.633,0,0,0.635,0,0,0.631,Zone 7b,,Natural gas,roadmapping-pre-1946v11_8.h2k,sim-132.choices,HTAP-options.json,General,HTAP-work-3,132,HTAP-sim-132,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17722.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17722.09,0,Details in JSON output,Details in JSON output,true,17722.09,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP,WHITEHORSE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,WHITEHORSE,YUKON,{},169.9,4.2,0,0.3,18.1,132.2,0,26.3,176.9,0.0,49151.7,0.0,0.0,0.0,0.0,208.7,6580,1.243,3.24,317.0,1,1406.8,27040.4,0.0,3179.6,357.6,1.3,12.0,3659.56,0.0,3659.56,0.0,0.0,0.0,3659.56,0.0,true,1,1,3.2419611,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,YELLOWKNIFE,1.3,5.1,0,0,5.5,0,0,1.3,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.6,0,0,0.59,Zone 8,,Natural gas,roadmapping-1946-1983v11_8.h2k,sim-133.choices,HTAP-options.json,General,HTAP-work-4,133,HTAP-sim-133,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006.25,0,Details in JSON output,Details in JSON output,true,8006.25,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},202.8,0.0,0,0.0,18.5,202.8,0,26.3,247.6,0.0,68778.4,0.0,0.0,0.0,0.0,248.3,8170,1.692,2.92,338.5,1,1659.6,24855.5,0.0,4557.4,310.3,0.0,18.8,5037.35,0.0,5037.35,0.0,0.0,0.0,5037.35,0.0,true,1,1,2.917188,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,YELLOWKNIFE,1.3,5.1,0,0,5.5,0,0,1.3,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.6,0,0,0.59,Zone 8,,Natural gas,roadmapping-1946-1983v11_8.h2k,sim-134.choices,HTAP-options.json,General,HTAP-work-5,134,HTAP-sim-134,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18416.14,0,Details in JSON output,Details in JSON output,true,18416.14,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},202.5,4.1,0,0.3,18.5,172.4,0,26.3,217.6,0.0,60440.9,0.0,0.0,0.0,0.0,248.0,8170,1.692,3.44,292.5,1,1659.6,24965.8,0.0,3972.1,309.8,1.6,18.8,4452.06,0.0,4452.06,0.0,0.0,0.0,4452.06,0.0,true,1,1,3.443591,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,81.44,88.1,0,3.532,0.0,0,17.145,290.987,0,0,170.672,11.537,OTTAWA,ONTARIO,Attic/gable,184.6,S,,Two,SingleDetached,661.0,YELLOWKNIFE,1.2,5.0,0,0,4.1,0,0,1.2,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.599,0,0,0.59,Zone 8,,Natural gas,roadmapping-1984-1995v11_8.h2k,sim-135.choices,HTAP-options.json,General,HTAP-work-6,135,HTAP-sim-135,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6521.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6521.25,0,Details in JSON output,Details in JSON output,true,6521.25,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_4_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR30,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},147.3,0.0,0,0.0,18.5,147.3,0,26.3,192.1,0.0,53354.8,0.0,0.0,0.0,0.0,188.5,8170,2.151,3.1,249.5,1,1735.0,19193.4,0.0,3474.6,221.7,0.0,14.7,3954.62,0.0,3954.62,0.0,0.0,0.0,3954.62,0.0,true,1,1,3.1014055,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,81.44,88.1,0,3.532,0.0,0,17.145,290.987,0,0,170.672,11.537,OTTAWA,ONTARIO,Attic/gable,184.6,S,,Two,SingleDetached,661.0,YELLOWKNIFE,1.2,5.0,0,0,4.1,0,0,1.2,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.599,0,0,0.59,Zone 8,,Natural gas,roadmapping-1984-1995v11_8.h2k,sim-136.choices,HTAP-options.json,General,HTAP-work-7,136,HTAP-sim-136,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18458.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18458.12,0,Details in JSON output,Details in JSON output,true,18458.12,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_4_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR30,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},147.2,2.9,0,0.5,18.5,121.3,0,26.3,166.7,0.0,46293.5,0.0,0.0,0.0,0.0,188.3,8170,2.151,3.37,211.1,1,1735.0,19303.0,0.0,2978.9,221.4,1.7,14.7,3458.91,0.0,3458.91,0.0,0.0,0.0,3458.91,0.0,true,1,1,3.3717324,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,89.87,94.8,0,3.377,0.0,0,17.971,311.443,0,0,181.924,13.371,OTTAWA,ONTARIO,Attic/gable,203.2,S,,Two,SingleDetached,734.2,YELLOWKNIFE,1.6,5.6,0,0,4.6,0,0,1.6,0.47,0.47,0,0,0.47,0,0,0.47,0.514,0.522,0,0,0.521,0,0,0.514,Zone 8,,Natural gas,roadmapping-1996-2005v11_8.h2k,sim-137.choices,HTAP-options.json,General,HTAP-work-0,137,HTAP-sim-137,Details in JSON output,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6026.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6026.25,0,Details in JSON output,Details in JSON output,false,6026.25,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_3_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},132.4,0.0,0,0.0,18.5,132.4,0,26.3,177.2,0.0,49212.4,0.0,0.0,0.0,0.0,173.5,8170,2.597,3.01,206.3,1,1854.4,17512.0,0.0,3183.8,181.0,0.0,14.7,3663.82,0.0,3663.82,0.0,0.0,0.0,3663.82,0.0,true,1,1,3.0126587000000002,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,89.87,94.8,0,3.377,0.0,0,17.971,311.443,0,0,181.924,13.371,OTTAWA,ONTARIO,Attic/gable,203.2,S,,Two,SingleDetached,734.2,YELLOWKNIFE,1.6,5.6,0,0,4.6,0,0,1.6,0.47,0.47,0,0,0.47,0,0,0.47,0.514,0.522,0,0,0.521,0,0,0.514,Zone 8,,Natural gas,roadmapping-1996-2005v11_8.h2k,sim-138.choices,HTAP-options.json,General,HTAP-work-1,138,HTAP-sim-138,Details in JSON output,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18718.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18718.39,0,Details in JSON output,Details in JSON output,false,18718.39,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_3_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR20,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},132.2,2.7,0,0.5,18.5,107.3,0,26.3,152.7,0.0,42425.5,0.0,0.0,0.0,0.0,173.4,8170,2.597,2.92,172.8,1,1854.4,17621.3,0.0,2707.4,180.8,1.7,14.7,3187.37,0.0,3187.37,0.0,0.0,0.0,3187.37,0.0,true,1,1,2.9181169000000002,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,YELLOWKNIFE,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 8,,Natural gas,roadmapping-2006-2011v11_8.h2k,sim-139.choices,HTAP-options.json,General,HTAP-work-2,139,HTAP-sim-139,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,5655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,5655.0,0,Details in JSON output,Details in JSON output,false,6632.88,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,NBC-elec-heat,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},122.6,0.0,0,0.0,18.5,122.6,0,26.3,167.3,0.0,46475.5,0.0,0.0,0.0,0.0,163.2,8170,2.626,2.81,188.7,1,1781.4,16025.2,0.0,2991.7,164.0,0.0,14.2,3471.69,0.0,3471.69,0.0,0.0,0.0,3471.69,0.0,true,1,1,2.8116515,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,YELLOWKNIFE,1.4,5.9,0,0,4.3,0,0,1.4,0.47,0.47,0,0,0.47,0,0,0.47,0.513,0.522,0,0,0.52,0,0,0.513,Zone 8,,Natural gas,roadmapping-2006-2011v11_8.h2k,sim-140.choices,HTAP-options.json,General,HTAP-work-3,140,HTAP-sim-140,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-15-eff,NA,NBC-Baseloads,NA,CeilR40,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR25,NA,NA,VintageR5,NA,NA,VintageR10,rates2016,NA,NA,CCASHP,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.13,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},122.4,2.8,0,0.5,18.5,98.5,0,26.3,143.9,0.0,39973.2,0.0,0.0,0.0,0.0,163.0,8170,2.626,3.19,157.3,1,1781.4,16133.4,0.0,2535.2,163.8,1.6,14.2,3015.22,0.0,3015.22,0.0,0.0,0.0,3015.22,0.0,true,1,1,3.1915578,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,YELLOWKNIFE,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 8,,Natural gas,roadmapping-2012-2019v11_8.h2k,sim-141.choices,HTAP-options.json,General,HTAP-work-4,141,HTAP-sim-141,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,5160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,5160.0,0,Details in JSON output,Details in JSON output,false,6137.88,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,NBC-elec-heat,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},108.3,0.0,0,0.0,18.5,108.3,0,26.3,153.1,0.0,42515.8,0.0,0.0,0.0,0.0,144.2,8170,3.007,2.84,169.6,1,1529.8,14490.5,0.0,2713.7,144.9,0.0,9.7,3193.71,0.0,3193.71,0.0,0.0,0.0,3193.71,0.0,true,1,1,2.8396128,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,91.39,96.5,0,3.287,0.0,0,18.615,323.273,0,0,191.743,13.128,OTTAWA,ONTARIO,Attic/gable,207.6,S,,Two,SingleDetached,757.5,YELLOWKNIFE,1.4,5.9,0,0,4.3,0,0,1.4,0.556,0.556,0,0,0.556,0,0,0.556,0.339,0.345,0,0,0.344,0,0,0.339,Zone 8,,Natural gas,roadmapping-2012-2019v11_8.h2k,sim-142.choices,HTAP-options.json,General,HTAP-work-5,142,HTAP-sim-142,Details in JSON output,,0,0.0,0.0,0.0,977.88,0.0,0.0,0.0,18779.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.88,18779.96,0,Details in JSON output,Details in JSON output,false,19757.84,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_2_5,Generic_Wall_R-17-eff,NA,NBC-Baseloads,NA,CeilR50,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR30,NA,NA,VintageR10,NA,NA,VintageR17,rates2016,NA,NA,CCASHP,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u1.8,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},108.2,2.4,0,0.4,18.5,87.5,0,26.3,132.7,0.0,36854.0,0.0,0.0,0.0,0.0,144.1,8170,3.007,3.42,142.3,1,1529.8,14598.8,0.0,2316.3,144.8,1.1,9.7,2796.25,0.0,2796.25,0.0,0.0,0.0,2796.25,0.0,true,1,1,3.4161865000000002,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,YELLOWKNIFE,1.7,2.1,0,0,2.7,0,0,1.7,0.3,0.3,0,0,0.3,0,0,0.3,0.631,0.633,0,0,0.635,0,0,0.631,Zone 8,,Natural gas,roadmapping-pre-1946v11_8.h2k,sim-143.choices,HTAP-options.json,General,HTAP-work-6,143,HTAP-sim-143,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8625.0,0,Details in JSON output,Details in JSON output,true,8625.0,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},224.9,0.0,0,0.0,18.5,224.9,0,26.3,269.6,0.0,74897.9,0.0,0.0,0.0,0.0,264.4,8170,1.243,3.08,512.1,1,1365.5,27038.9,0.0,4986.9,473.2,0.0,12.9,5466.94,0.0,5466.94,0.0,0.0,0.0,5466.94,0.0,true,1,1,3.0828453000000002,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,58.17,62.1,0,3.366,0.0,0,14.387,233.818,0,0,145.7,8.264,OTTAWA,ONTARIO,Attic/gable,132.0,S,,Two,SingleDetached,456.8,YELLOWKNIFE,1.7,2.1,0,0,2.7,0,0,1.7,0.3,0.3,0,0,0.3,0,0,0.3,0.631,0.633,0,0,0.635,0,0,0.631,Zone 8,,Natural gas,roadmapping-pre-1946v11_8.h2k,sim-144.choices,HTAP-options.json,General,HTAP-work-7,144,HTAP-sim-144,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17722.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17722.09,0,Details in JSON output,Details in JSON output,true,17722.09,S,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>CCASHP;,true,ACH_10,Generic_Wall_R-07-eff,NA,NBC-Baseloads,NA,CeilR20,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR3,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,CCASHP,YELLOWKNIFE,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u3.33,,,YELLOWKNIFE,NORTHWEST TERRITORY,{},224.6,4.3,0,0.3,18.5,196.4,0,26.3,241.5,0.0,67084.5,0.0,0.0,0.0,0.0,264.1,8170,1.243,3.14,452.8,1,1365.5,27149.5,0.0,4438.4,472.6,1.5,12.9,4918.44,0.0,4918.44,0.0,0.0,0.0,4918.44,0.0,true,1,1,3.1396146,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 1,85.13,89.9,0,3.532,0.0,0,17.331,290.887,0,0,166.996,13.128,OTTAWA,ONTARIO,Attic/gable,181.6,S,,Two,SingleDetached,664.3,IQALUIT,1.3,5.1,0,0,5.5,0,0,1.3,0.34,0.34,0,0,0.34,0,0,0.34,0.59,0.6,0,0,0.6,0,0,0.59,Zone 8,,Natural gas,roadmapping-1946-1983v11_8.h2k,sim-145.choices,HTAP-options.json,General,HTAP-work-0,145,HTAP-sim-145,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8253.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8253.75,0,Details in JSON output,Details in JSON output,true,8253.75,S,Opt-DHWSystem=>ElecIDEAL;,true,ACH_6,Generic_Wall_R-10-eff,NA,NBC-Baseloads,NA,CeilR25,H2KCodeLibFile,ElecIDEAL,none,NA,NA,VintageR10,NA,NA,uninsulated,NA,NA,VintageR5,rates2016,NA,NA,NBC-elec-heat,IQALUIT,General,ArchetypeRoadmapping_elec,NA,NA,NA,NA,NA,dbl-clear-u2.94,,,IQALUIT,NUNAVUT,{},276.1,0.0,0,0.0,18.7,276.1,0,26.3,321.1,0.0,89207.0,0.0,0.0,0.0,0.0,324.4,9980,1.692,3.11,451.0,1,-1340.9,25535.8,0.0,5991.4,422.4,0.0,21.6,6471.44,0.0,6471.44,0.0,0.0,0.0,6471.44,0.0,true,1,1,3.1055506,470c9c257399fef59b733f5bc9bf2edf,470c9c257399fef59b733f5bc9bf2edf,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
