myID,myBatchname,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-Locale,archetype|Floor-Area-m2,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-CasementWindows,cost-estimates|byAttribute|Opt-DWHRSystem,cost-estimates|byAttribute|Opt-GenericWall_1Layer_definitions,cost-estimates|byAttribute|Opt-HVACSystem,cost-estimates|byAttribute|Opt-HRVonly,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|total,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-Baseloads,input|Opt-CasementWindows,input|Opt-Ceilings,input|Opt-DHWSystem,input|Opt-DWHRSystem,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-GenericWall_1Layer_definitions,input|Opt-HRVonly,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-Ruleset,input|Opt-WindowDistribution,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AuxEnergyReq-HeatingGJ,output|AnnDHWLoad-GJ,output|AvgAirConditioning-COP,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|Gross-HeatLoss-GJ,output|HDDs,output|PEAK-Cooling-W,output|PEAK-Heating-W,status|success,output|SpcHeatHP-GJ,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatOil-GJ,output|SpcHeatWood-GJ,output|SpcHeatProp-GJ,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterWood-GJ,output|HotWaterProp-GJ,
id-660,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,0.0,6160.59,0,Details in JSON output,6160.59,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,GasInstantaneous,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_oil,NA,,,FREDERICTON,NEW BRUNSWICK,{},58.8,16.4,0.0,0.0,17.3,58.8,26.3,102.3,0.0,23629.3,463.4,0.0,0.0,0.0,95.9,4670,3063.9,11763.7,true,0,58.8,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,
id-661,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4541.25,0,Details in JSON output,4541.25,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,vintageGasEF0.57,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},56.8,16.4,0.0,0.0,28.1,56.8,26.3,111.2,0.0,23085.9,754.6,0.0,0.0,0.0,98.7,4670,3063.9,12039.3,true,0,56.8,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,
id-662,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4417.5,0,Details in JSON output,4417.5,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},59.0,16.4,0.0,0.0,16.4,59.0,26.3,101.6,0.0,28234.6,0.0,0.0,0.0,0.0,95.9,4670,3063.9,11763.7,true,0,59.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-663,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4417.5,0,Details in JSON output,4417.5,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_tankless_ef0.96,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},58.6,16.4,0.0,0.0,17.1,58.6,26.3,102.0,0.0,28330.1,0.0,0.0,0.0,0.0,96.0,4670,3063.9,11763.7,true,0,58.6,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,
id-664,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,6859.469999999999,0,Details in JSON output,6859.469999999999,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_heatpump_ef2.30,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},63.6,16.4,0.0,0.0,7.9,63.6,26.3,97.7,0.0,27151.4,0.0,0.0,0.0,0.0,96.8,4670,3063.9,12039.3,true,0,63.6,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,
id-665,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,6859.469999999999,0,Details in JSON output,6859.469999999999,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},63.2,16.4,0.0,0.0,7.1,63.2,26.3,96.6,0.0,26820.2,0.0,0.0,0.0,0.0,96.9,4670,3063.9,12039.3,true,0,63.2,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-666,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,0.0,6160.59,0,Details in JSON output,6160.59,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,GasInstantaneous,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,FREDERICTON,ArchetypeRoadmapping_gas,NA,,,FREDERICTON,NEW BRUNSWICK,{},58.8,16.4,0.0,0.0,17.3,58.8,26.3,102.3,0.0,23629.3,463.4,0.0,0.0,0.0,95.9,4670,3063.9,11763.7,true,0,58.8,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,
id-667,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,660.39,0.0,0.0,0.0,0.0,0.0,0,0.0,4582.89,0,Details in JSON output,4582.889999999999,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,vintageElecEF0.92,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_elec,NA,,,HALIFAX,NOVA SCOTIA,{},54.2,16.4,0.0,0.0,17.8,54.2,26.3,98.3,0.0,27302.2,0.0,0.0,0.0,0.0,92.1,4000,2421.8,9568.7,true,0,54.2,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,
id-668,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3922.5,0,Details in JSON output,3922.5,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_elec,NA,,,HALIFAX,NOVA SCOTIA,{},54.9,16.4,0.0,0.0,16.4,54.9,26.3,97.6,0.0,27113.2,0.0,0.0,0.0,0.0,91.9,4000,2421.8,9568.7,true,0,54.9,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-669,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3922.5,0,Details in JSON output,3922.5,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_tankless_ef0.96,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_elec,NA,,,HALIFAX,NOVA SCOTIA,{},54.6,16.4,0.0,0.0,17.1,54.6,26.3,97.9,0.0,27205.0,0.0,0.0,0.0,0.0,92.0,4000,2421.8,9568.7,true,0,54.6,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,
id-670,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,6240.719999999999,0,Details in JSON output,6240.719999999999,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_heatpump_ef2.30,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_elec,NA,,,HALIFAX,NOVA SCOTIA,{},59.7,16.4,0.0,0.0,7.9,59.7,26.3,93.9,0.0,26069.8,0.0,0.0,0.0,0.0,92.9,4000,2421.8,9781.2,true,0,59.7,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,
id-671,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,6240.719999999999,0,Details in JSON output,6240.719999999999,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_elec,NA,,,HALIFAX,NOVA SCOTIA,{},59.3,16.4,0.0,0.0,7.1,59.3,26.3,92.6,0.0,25732.5,0.0,0.0,0.0,0.0,93.0,4000,2421.8,9781.2,true,0,59.3,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-672,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,0.0,5665.59,0,Details in JSON output,5665.59,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,GasInstantaneous,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_elec,NA,,,HALIFAX,NOVA SCOTIA,{},54.7,16.4,0.0,0.0,17.3,54.7,26.3,98.3,0.0,22506.0,463.4,0.0,0.0,0.0,92.0,4000,2421.8,9568.7,true,0,54.7,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,
id-673,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3922.5,0,Details in JSON output,3922.5,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,vintageOilEF0.55,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_oil,NA,,,HALIFAX,NOVA SCOTIA,{},51.6,16.4,0.0,0.0,29.5,51.6,26.3,107.4,0.0,21644.9,0.0,765.0,0.0,0.0,92.8,4000,2421.8,9568.7,true,0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,
id-674,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3922.5,0,Details in JSON output,3922.5,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_oil,NA,,,HALIFAX,NOVA SCOTIA,{},54.9,16.4,0.0,0.0,16.4,54.9,26.3,97.6,0.0,27113.2,0.0,0.0,0.0,0.0,91.9,4000,2421.8,9568.7,true,0,54.9,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-675,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3922.5,0,Details in JSON output,3922.5,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_tankless_ef0.96,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_oil,NA,,,HALIFAX,NOVA SCOTIA,{},54.6,16.4,0.0,0.0,17.1,54.6,26.3,97.9,0.0,27205.0,0.0,0.0,0.0,0.0,92.0,4000,2421.8,9568.7,true,0,54.6,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,
id-676,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,6240.719999999999,0,Details in JSON output,6240.719999999999,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_heatpump_ef2.30,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_oil,NA,,,HALIFAX,NOVA SCOTIA,{},59.7,16.4,0.0,0.0,7.9,59.7,26.3,93.9,0.0,26069.8,0.0,0.0,0.0,0.0,92.9,4000,2421.8,9781.2,true,0,59.7,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,
id-677,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,6240.719999999999,0,Details in JSON output,6240.719999999999,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_oil,NA,,,HALIFAX,NOVA SCOTIA,{},59.3,16.4,0.0,0.0,7.1,59.3,26.3,92.6,0.0,25732.5,0.0,0.0,0.0,0.0,93.0,4000,2421.8,9781.2,true,0,59.3,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-678,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,0.0,5665.59,0,Details in JSON output,5665.59,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,GasInstantaneous,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_oil,NA,,,HALIFAX,NOVA SCOTIA,{},54.7,16.4,0.0,0.0,17.3,54.7,26.3,98.3,0.0,22506.0,463.4,0.0,0.0,0.0,92.0,4000,2421.8,9568.7,true,0,54.7,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,
id-679,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3922.5,0,Details in JSON output,3922.5,Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,vintageGasEF0.57,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_gas,NA,,,HALIFAX,NOVA SCOTIA,{},52.7,16.4,0.0,0.0,28.1,52.7,26.3,107.1,0.0,21948.1,754.6,0.0,0.0,0.0,94.7,4000,2421.8,9781.2,true,0,52.7,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,
id-680,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3922.5,0,Details in JSON output,3922.5,Opt-DHWSystem=>ElecIDEAL;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,ElecIDEAL,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_gas,NA,,,HALIFAX,NOVA SCOTIA,{},54.9,16.4,0.0,0.0,16.4,54.9,26.3,97.6,0.0,27113.2,0.0,0.0,0.0,0.0,91.9,4000,2421.8,9568.7,true,0,54.9,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,
id-681,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3922.5,0,Details in JSON output,3922.5,Opt-DHWSystem=>elec_tankless_ef0.96;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_tankless_ef0.96,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_gas,NA,,,HALIFAX,NOVA SCOTIA,{},54.6,16.4,0.0,0.0,17.1,54.6,26.3,97.9,0.0,27205.0,0.0,0.0,0.0,0.0,92.0,4000,2421.8,9568.7,true,0,54.6,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,
id-682,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,6240.719999999999,0,Details in JSON output,6240.719999999999,Opt-DHWSystem=>elec_heatpump_ef2.30;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,elec_heatpump_ef2.30,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_gas,NA,,,HALIFAX,NOVA SCOTIA,{},59.7,16.4,0.0,0.0,7.9,59.7,26.3,93.9,0.0,26069.8,0.0,0.0,0.0,0.0,92.9,4000,2421.8,9781.2,true,0,59.7,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,
id-683,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2318.22,0.0,0.0,0.0,0.0,0.0,0,0.0,6240.719999999999,0,Details in JSON output,6240.719999999999,Opt-DHWSystem=>HPHotWater;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,HPHotWater,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_gas,NA,,,HALIFAX,NOVA SCOTIA,{},59.3,16.4,0.0,0.0,7.1,59.3,26.3,92.6,0.0,25732.5,0.0,0.0,0.0,0.0,93.0,4000,2421.8,9781.2,true,0,59.3,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,
id-684,dhw-results.csv,181.924,13.371,OTTAWA,203.2,Two,SingleDetached,734.2,Zone 6,,Natural gas,roadmapping-1996-2005.h2k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1743.09,0.0,0.0,0.0,0.0,0.0,0,0.0,5665.59,0,Details in JSON output,5665.59,Opt-DHWSystem=>GasInstantaneous;Opt-Heating-Cooling=>NBC-elec-heat;,true,ACH_3_5,NBC-Baseloads,dbl-clear-u2.13,CeilR40,GasInstantaneous,NA,NA,NA,VintageR5,NA,NA,VintageR10,Generic_Wall_R-15-eff,NA,NA,NBC-elec-heat,HALIFAX,ArchetypeRoadmapping_gas,NA,,,HALIFAX,NOVA SCOTIA,{},54.7,16.4,0.0,0.0,17.3,54.7,26.3,98.3,0.0,22506.0,463.4,0.0,0.0,0.0,92.0,4000,2421.8,9568.7,true,0,54.7,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,
