analysis_BCStepCode|TEDI_compliance,archetype|Archetype-ACH,archetype|Area-Basement-m2,archetype|Area-Ceiling-m2,archetype|Area-Crawl-m2,archetype|Area-Door-m2,archetype|Area-DoorWin-m2,archetype|Area-ExposedFloor-m2,archetype|Area-Header-m2,archetype|Area-House-m2,archetype|Area-Slab-m2,archetype|Area-Walkout-m2,archetype|Area-Wall-m2,archetype|Area-Windows-m2,archetype|Base-City,archetype|Base-Locale,archetype|Base-Region,archetype|Ceiling-RSI,archetype|Ceiling-Type,archetype|Ceiling-UAValue,archetype|EvaluationDate,archetype|ExposedFloor-RSI,archetype|ExposedFloor-UAValue,archetype|Floor-Area-m2,archetype|Front-Orientation,archetype|House-Builder,archetype|House-Storeys,archetype|House-Type,archetype|House-Volume-m3,archetype|Wall-RSI,archetype|Wall-UAValue,archetype|Weather-Locale,archetype|Win-Area-m2-E,archetype|Win-Area-m2-N,archetype|Win-Area-m2-NE,archetype|Win-Area-m2-NW,archetype|Win-Area-m2-S,archetype|Win-Area-m2-SE,archetype|Win-Area-m2-SW,archetype|Win-Area-m2-W,archetype|Win-SHGC-E,archetype|Win-SHGC-N,archetype|Win-SHGC-NE,archetype|Win-SHGC-NW,archetype|Win-SHGC-S,archetype|Win-SHGC-SE,archetype|Win-SHGC-SW,archetype|Win-SHGC-W,archetype|Window-UAValue,archetype|Year-Built,archetype|climate-zone,archetype|fuel-DHW-presub,archetype|fuel-heating-presub,archetype|h2k-File,configuration|ChoiceFile,configuration|OptionsFile,configuration|Recovered-results,configuration|RunDirectory,configuration|RunNumber,configuration|SaveDirectory,configuration|version,cost-estimates|audit,cost-estimates|byAttribute|Opt-Ceilings,cost-estimates|byAttribute|Opt-AtticCeilings,cost-estimates|byAttribute|Opt-FlatCeilings,cost-estimates|byAttribute|Opt-CathCeilings,cost-estimates|byAttribute|Opt-ACH,cost-estimates|byAttribute|Opt-Windows,cost-estimates|byAttribute|Opt-DWHR,cost-estimates|byAttribute|Opt-AboveGradeWall,cost-estimates|byAttribute|Opt-Heating-Cooling,cost-estimates|byAttribute|Opt-VentSystem,cost-estimates|byAttribute|Opt-DHWSystem,cost-estimates|byAttribute|Opt-FoundationWallExtIns,cost-estimates|byAttribute|Opt-FoundationWallIntIns,cost-estimates|byAttribute|Opt-FoundationSlabBelowGrade,cost-estimates|byAttribute|Opt-FoundationSlabOnGrade,cost-estimates|byAttribute|Opt-FloorHeaderIntIns,cost-estimates|byAttribute|Opt-ExposedFloor,cost-estimates|byBuildingComponent|envelope,cost-estimates|byBuildingComponent|mechanical,cost-estimates|byBuildingComponent|renewable,cost-estimates|bySource,cost-estimates|costing-dimensions,cost-estimates|status,cost-estimates|total,input|House-ListOfUpgrades,input|House-Upgraded,input|Opt-ACH,input|Opt-AboveGradeWall,input|Opt-AtticCeilings,input|Opt-Baseloads,input|Opt-CathCeilings,input|Opt-Ceilings,input|Opt-DBFiles,input|Opt-DHWSystem,input|Opt-DWHR,input|Opt-DoorWindows,input|Opt-Doors,input|Opt-ExposedFloor,input|Opt-FlatCeilings,input|Opt-FloorHeaderIntIns,input|Opt-FoundationSlabBelowGrade,input|Opt-FoundationSlabOnGrade,input|Opt-FoundationWallExtIns,input|Opt-FoundationWallIntIns,input|Opt-FuelCost,input|Opt-H2K-PV,input|Opt-H2KFoundation,input|Opt-H2KFoundationSlabCrawl,input|Opt-HRVspec,input|Opt-Heating-Cooling,input|Opt-Location,input|Opt-ResultHouseCode,input|Opt-Ruleset,input|Opt-Skylights,input|Opt-Specifications,input|Opt-Temperatures,input|Opt-VentSystem,input|Opt-WindowDistribution,input|Opt-Windows,input|Ruleset-Fuel-Source,input|Ruleset-Ventilation,input|Run-Locale,input|Run-Region,input|upgrade-package-list,output|AnnDHWLoad-GJ,output|AuxEnergyReq-HeatingGJ,output|AvgAirConditioning-COP,output|DesignTemp-Heating-oC,output|ERS-Value,output|ERSRefHouse_Energy-CoolingGJ,output|ERSRefHouse_Energy-DHWGJ,output|ERSRefHouse_Energy-HeatingGJ,output|ERSRefHouse_Energy-Total-GJ,output|ERSRefHouse_Energy-VentGJ,output|ESRefHouse_Energy-PlugGJ,output|Energy-CoolingGJ,output|Energy-DHWGJ,output|Energy-HeatingGJ,output|Energy-PV-kWh,output|Energy-PlugGJ,output|Energy-Total-GJ,output|Energy-VentGJ,output|EnergyEleckWh,output|EnergyGasM3,output|EnergyOil_l,output|EnergyProp_L,output|EnergyWood_cord,output|EnvAGBsemntHL-GJ,output|EnvAirLkVntHL-GJ,output|EnvBGBsemntHL-GJ,output|EnvBsemntFHHL-GJ,output|EnvCeilHL-GJ,output|EnvCrawlHL-GJ,output|EnvDoorHL-GJ,output|EnvFABsemntHL-GJ,output|EnvFloorHL-GJ,output|EnvPonyWallHL-GJ,output|EnvSlabHL-GJ,output|EnvTotalHL-GJ,output|EnvWallHL-GJ,output|EnvWinHL-GJ,output|Gross-HeatLoss-GJ,output|HDDs,output|HotWaterElec-GJ,output|HotWaterGas-GJ,output|HotWaterOil-GJ,output|HotWaterProp-GJ,output|HotWaterWood-GJ,output|Infil-VentHeatLoss-GJ,output|LapsedTime,output|MEUI_kWh_m2,output|NumTries,output|PEAK-Cooling-W,output|PEAK-Heating-W,output|SpcHeatElec-GJ,output|SpcHeatGas-GJ,output|SpcHeatHP-GJ,output|SpcHeatOil-GJ,output|SpcHeatProp-GJ,output|SpcHeatWood-GJ,output|TEDI_kWh_m2,output|TotalAirConditioning-LoadGJ,output|Useful-Solar-Gain-GJ,output|Util-Bill-Elec,output|Util-Bill-Gas,output|Util-Bill-Net,output|Util-Bill-Oil,output|Util-Bill-Prop,output|Util-Bill-Wood,output|Util-Bill-gross,output|Util-PV-revenue,status|H2KDirCheckSumMatch,status|H2KDirCopyAttempts,status|H2KExecutionAttempts,status|H2KExecutionTime,status|MD5master,status|MD5workingcopy,status|errors,status|infoMsgs,status|processingtime,status|substitute-h2k-err-msgs,status|success,status|warnings,
Step 1,2.5,101.64,181.05,0,8.836,2.498,0,22.119,453.255,0,0,192.623,48.627,,TRURO,NOVA SCOTIA,9.79,Cathedral,18.5,2018-09-27,0,0,244.7,S,H0000,One and half,SingleDetached,719.4,2.97,64.87,TRURO,5.1,7.8,0,0,26.8,0,0,8.9,0.554,0.54,0,0,0.616,0,0,0.539,95.22,2016,Zone 6,Electricity,Electric,ERS-1587.H2K,sim-57.choices,project.json,General,HTAP-work-16,57,HTAP-sim-57,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-elec-heat,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},14.3,56.7,3.9,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,14.3,20.0,0,25.6,65.1,0.5,18076.3,0.0,0.0,0.0,0.0,0.9,26.8,11.8,1.6,7.8,0.0,3.3,5.1,0.0,3.6,0.0,124.4,26.6,41.9,124.4,4500,14.3,0.0,0.0,0.0,0.0,26.8,1.12,43.6,1,7460.0,13060.0,20.0,0.0,17.7,0.0,0.0,0.0,64.3,18.2,44.1,1478.06,0.0,1478.06,0.0,0.0,0.0,1478.06,0.0,true,1,1,1.1178505,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,2.5,0,154.839,0,6.674,2.895,0,0,314.317,154.84,0,136.686,16.119,,Greenwood,NOVA SCOTIA,9.24,Attic/gable,16.76,2018-09-27,0,0,154.8,SE,H0000,One,SingleDetached,390.4,2.97,46.03,Greenwood,0,0,0.7,7.4,0,7.0,1.0,0,0,0,0.462,0.559,0,0.615,0.495,0,31.74,2016,Zone 6,Electricity,Electric,ERS-1599.H2K,sim-58.choices,project.json,General,HTAP-work-17,58,HTAP-sim-58,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},13.2,31.3,2.8,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.4,11.6,0,25.6,45.2,0.6,12568.8,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.8,0.0,2.4,0.0,0.0,0.0,19.5,65.6,17.5,13.2,65.6,4140,5.4,0.0,0.0,0.0,0.0,7.0,0.92,34.5,1,3130.2,6096.1,11.6,0.0,9.7,0.0,0.0,0.0,56.1,5.9,11.9,1091.43,0.0,1091.43,0.0,0.0,0.0,1091.43,0.0,true,1,1,0.9230498,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,0,119.975,0,2.415,1.301,0,0,241.582,119.29,0,108.941,10.25,,GREENWOOD,NOVA SCOTIA,11.96,Attic/gable,10.03,2018-09-27,0,0,119.3,NW,H0000,One,SingleDetached,296.8,2.97,36.69,GREENWOOD,0,0,0.8,6.0,0,1.7,1.8,0,0,0,0.469,0.574,0,0.526,0.481,0,20.73,2017,Zone 6,Electricity,electricity,ERS-1602.H2K,sim-59.choices,project.json,General,HTAP-work-18,59,HTAP-sim-59,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},13.2,18.6,3.1,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,14.7,6.8,0,25.6,50.9,0.7,14140.9,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,3.5,0.0,0.9,0.0,0.0,0.0,10.1,45.8,14.1,8.7,45.8,4140,14.7,0.0,0.0,0.0,0.0,8.5,1.09,57.5,1,2422.1,4853.3,6.8,0.0,6.1,0.0,0.0,0.0,43.3,9.5,5.5,1201.8,0.0,1201.8,0.0,0.0,0.0,1201.8,0.0,true,1,1,1.0919326,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 2,2.5,55.5,89.9,0,4.552,2.261,29.613,11.519,233.644,0,0,81.909,16.15,,HALIFAX,NOVA SCOTIA,11.1,Scissor,8.1,2018-09-27,4.67,6.34,144.7,W,NS-1006,One,SingleDetached,388.1,2.97,27.59,HALIFAX,4.4,0.8,0,0,3.3,0,0,7.6,0.446,0.401,0,0,0.419,0,0,0.454,21.08,2017,Zone 6,Electricity,Electric,ERS-1603.H2K,sim-60.choices,project.json,General,HTAP-work-19,60,HTAP-sim-60,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},13.9,26.1,3.2,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.0,11.1,0,25.6,44.6,0.5,12375.8,0.0,0.0,0.0,0.0,0.9,9.9,9.4,1.1,3.0,0.0,1.7,4.8,2.4,6.8,0.0,55.5,11.2,9.1,55.5,4000,4.0,0.0,0.0,0.0,0.0,9.9,1.13,35.1,1,2652.8,5243.5,11.1,0.0,9.3,0.0,0.0,0.0,50.1,10.6,10.0,1077.88,0.0,1077.88,0.0,0.0,0.0,1077.88,0.0,true,1,1,1.1279869999999999,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 4,2.5,0,78.974,0,4.552,1.022,0,0,169.15,78.97,0,78.511,7.112,,SYDNEY,NOVA SCOTIA,9.2,Attic/gable,8.58,2018-09-27,0,0,79.0,SE,NS-1008,One,Double/Semi-detached,192.6,2.97,26.44,SYDNEY,0,0,0,2.8,0,1.3,3.0,0,0,0,0,0.528,0,0.531,0.588,0,14.23,2018,Zone 6,Electricity,electricity,ERS-1605.H2K,sim-61.choices,project.json,General,HTAP-work-0,61,HTAP-sim-61,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},13.9,11.0,3.4,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.6,4.1,0,25.6,37.6,1.1,10446.6,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,3.4,0.0,1.8,0.0,0.0,0.0,8.1,35.7,11.0,6.5,35.7,4530,4.6,0.0,0.0,0.0,0.0,4.9,0.98,40.6,1,1930.7,2914.5,4.1,0.0,3.2,0.0,0.0,0.0,38.7,7.8,5.5,942.45,0.0,942.45,0.0,0.0,0.0,942.45,0.0,true,1,1,0.980375,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,0,78.974,0,4.552,1.022,0,0,169.15,78.97,0,78.511,7.112,,SYDNEY,NOVA SCOTIA,9.2,Attic/gable,8.58,2018-09-27,0,0,79.0,SE,NS-1008,One,Double/Semi-detached,192.6,2.97,26.44,SYDNEY,0,0,3.0,2.8,0,1.3,0,0,0,0,0.588,0.557,0,0.531,0,0,14.09,2018,Zone 6,Electricity,electricity,ERS-1606.H2K,sim-62.choices,project.json,General,HTAP-work-1,62,HTAP-sim-62,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},13.9,12.7,3.4,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.6,4.6,0,25.6,37.1,0.4,10301.5,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,3.4,0.0,1.8,0.0,0.0,0.0,8.1,36.1,11.0,6.4,36.1,4530,4.6,0.0,0.0,0.0,0.0,5.3,0.97,39.1,1,1738.9,2909.1,4.6,0.0,3.6,0.0,0.0,0.0,44.5,6.4,4.1,932.27,0.0,932.27,0.0,0.0,0.0,932.27,0.0,true,1,1,0.9701882,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 4,2.5,0,111.449,0,5.388,4.235,0,11.334,385.849,0.0,0,208.602,49.076,,HALIFAX,NOVA SCOTIA,10.5,Cathedral,10.61,2018-09-27,0,0,254.7,N,NS-1009,Two and half,SingleDetached,705.6,2.97,70.26,HALIFAX,5.4,17.3,0,0,21.8,0,0,4.5,0.428,0.452,0,0,0.46,0,0,0.421,63.66,2017,Zone 6,Solar,electricity,ERS-1607.H2K,sim-63.choices,project.json,General,HTAP-work-2,63,HTAP-sim-63,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,BaseDHW,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},13.9,32.6,1.2,-16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,21.1,14.3,0,25.6,62.9,1.0,11596.5,566.7,0.0,0.0,0.0,0.0,23.7,0.0,0.0,4.4,0.0,2.1,0.0,0.0,0.0,7.3,94.2,29.0,27.7,94.2,4000,0.0,21.1,0.0,0.0,0.0,23.7,1.05,40.6,1,5510.8,8605.9,14.3,0.0,10.0,0.0,0.0,0.0,35.6,1.0,33.8,1023.17,469.1,1492.27,0.0,0.0,0.0,1492.27,0.0,true,1,1,1.0479207000000001,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,0,118.73,0,3.066,0.65,0,0,212.376,118.73,0,77.535,13.045,,GREENWOOD,NOVA SCOTIA,9.19,Attic/hip,12.92,2018-09-27,0,0,118.7,SW,NS-1011,One,Double/Semi-detached,289.5,2.97,26.11,GREENWOOD,0,0,6.8,4.4,0,0,1.9,0,0,0,0.526,0.511,0,0,0.497,0,27.0,2018,Zone 6,Electricity,Electric,ERS-1610.H2K,sim-64.choices,project.json,General,HTAP-work-3,64,HTAP-sim-64,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},15.7,20.7,1.7,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.5,8.0,0,31.5,48.2,1.8,13395.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,4.9,0.0,1.2,0.0,0.0,0.0,10.7,48.6,10.7,12.0,48.6,4140,4.5,0.0,0.0,0.0,0.0,9.1,0.95,35.3,1,2783.9,4135.2,8.0,0.0,5.8,0.0,0.0,0.0,48.5,1.5,6.2,1823.1,0.0,1823.1,0.0,0.0,0.0,1823.1,0.0,true,1,1,0.9470137,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 3,2.5,0,118.73,0,3.066,0.65,0,0,212.376,118.73,0,77.535,13.045,,GREENWOOD,NOVA SCOTIA,9.19,Attic/hip,12.92,2018-09-27,0,0,118.7,SW,NS-1011,One,Double/Semi-detached,289.5,2.97,26.11,GREENWOOD,0,0,6.8,0,0,4.4,1.9,0,0,0,0.526,0,0,0.511,0.497,0,27.0,2018,Zone 6,Electricity,Electric,ERS-1611.H2K,sim-65.choices,project.json,General,HTAP-work-4,65,HTAP-sim-65,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},15.7,18.5,1.8,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.5,7.2,0,31.5,47.6,1.8,13227.9,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,4.9,0.0,1.2,0.0,0.0,0.0,10.7,48.6,10.7,12.0,48.6,4140,4.5,0.0,0.0,0.0,0.0,9.1,0.91,33.5,1,3025.2,4135.2,7.2,0.0,5.3,0.0,0.0,0.0,43.4,1.7,8.1,1801.96,0.0,1801.96,0.0,0.0,0.0,1801.96,0.0,true,1,1,0.9056727,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
Step 4,2.5,113.53,113.528,0,7.154,3.375,0,0,344.484,0,0,199.163,24.64,,GREENWOOD,NOVA SCOTIA,10.62,Attic/gable,10.69,2018-09-27,0,0,328.5,N,NS-1013,Two,SingleDetached,840.6,2.97,67.08,GREENWOOD,2.0,11.5,0,0,10.4,0,0,0.8,0.495,0.553,0,0,0.525,0,0,0.469,50.14,2017,Zone 6,Electricity,Electric,ERS-1622.H2K,sim-66.choices,project.json,General,HTAP-work-5,66,HTAP-sim-66,Details in JSON output,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,Details in JSON output,Details in JSON output,true,0.0,Opt-DBFiles=>H2KCodeLibFile;,true,ACH_NBC,NBC_Wall_zone6_HRV,NBC_Ceiling_zone6,NBC-Baseloads,NBC_CathCeiling_RSI4.67,NA,H2KCodeLibFile,NBC-HotWater_elec,none,NBC-zone6-Doorwindow,NBC-zone6-door,NBC_936_4.67RSI,NBC_FlatCeiling_RSI4.67,NBC_RSI2.97_int,{},{},{},{},rates2016,NA,NBC_BCIN_zone6_HRV,NBC_SOnly_zone6,NA,NBC-CCASHP,NA,General,NBC9_36,NA,NBC_Specs_Normal,NBC_Temps,NBC_HRV,Reference-9.36,NBC-zone6-window,,,NA,NOVA SCOTIA,{},13.2,46.3,2.7,-20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5,19.0,0,25.6,54.0,0.3,15005.2,0.0,0.0,0.0,0.0,2.9,21.5,9.3,0.0,3.7,0.0,2.6,8.2,0.0,0.0,0.0,86.7,25.8,20.8,86.7,4140,5.5,0.0,0.0,0.0,0.0,21.5,0.95,23.5,1,4189.7,9777.8,19.0,0.0,17.1,0.0,0.0,0.0,39.2,9.9,19.2,1262.47,0.0,1262.47,0.0,0.0,0.0,1262.47,0.0,true,1,1,0.9453646,1e364e974bcc9a8b78b228ed8d68c421,1e364e974bcc9a8b78b228ed8d68c421,Details in JSON output,Details in JSON output,,nil,true,Details in JSON output,
